movieNm,openDt,date,ratio
캐시트럭,20210609,2021-05-12,10.0
캐시트럭,20210609,2021-05-19,15.2
캐시트럭,20210609,2021-05-26,24.7
캐시트럭,20210609,2021-06-02,37.7
캐시트럭,20210609,2021-06-09,56.2
캐시트럭,20210609,2021-06-16,33.2
루카,20210617,2021-05-20,5.7
루카,20210617,2021-05-27,10.7
루카,20210617,2021-06-03,12.4
루카,20210617,2021-06-10,23.3
루카,20210617,2021-06-17,24.7
루카,20210617,2021-06-24,14.0
콰이어트 플레이스 2,20210616,2021-05-19,21.6
콰이어트 플레이스 2,20210616,2021-05-26,20.9
콰이어트 플레이스 2,20210616,2021-06-02,39.0
콰이어트 플레이스 2,20210616,2021-06-09,61.4
콰이어트 플레이스 2,20210616,2021-06-16,72.1
콰이어트 플레이스 2,20210616,2021-06-23,41.7
실크 로드,20210609,2021-05-12,7.9
실크 로드,20210609,2021-05-19,8.6
실크 로드,20210609,2021-05-26,12.8
실크 로드,20210609,2021-06-02,18.3
실크 로드,20210609,2021-06-09,23.6
실크 로드,20210609,2021-06-16,16.1
여고괴담 여섯번째 이야기 : 모교,20210617,2021-05-20,6.0
여고괴담 여섯번째 이야기 : 모교,20210617,2021-05-27,7.3
여고괴담 여섯번째 이야기 : 모교,20210617,2021-06-03,13.6
여고괴담 여섯번째 이야기 : 모교,20210617,2021-06-10,18.9
여고괴담 여섯번째 이야기 : 모교,20210617,2021-06-17,23.1
여고괴담 여섯번째 이야기 : 모교,20210617,2021-06-24,12.0
아야와 마녀,20210610,2021-05-13,5.0
아야와 마녀,20210610,2021-05-20,5.0
아야와 마녀,20210610,2021-05-27,10.1
아야와 마녀,20210610,2021-06-03,12.6
아야와 마녀,20210610,2021-06-10,15.6
아야와 마녀,20210610,2021-06-17,10.8
플래시백,20210610,2021-05-13,7.9
플래시백,20210610,2021-05-20,6.9
플래시백,20210610,2021-05-27,13.1
플래시백,20210610,2021-06-03,18.8
플래시백,20210610,2021-06-10,20.8
플래시백,20210610,2021-06-17,11.6
사랑하고 사랑받고 차고 차이고,20210616,2021-05-19,5.1
사랑하고 사랑받고 차고 차이고,20210616,2021-05-26,5.0
사랑하고 사랑받고 차고 차이고,20210616,2021-06-02,7.4
사랑하고 사랑받고 차고 차이고,20210616,2021-06-09,11.7
사랑하고 사랑받고 차고 차이고,20210616,2021-06-16,13.7
사랑하고 사랑받고 차고 차이고,20210616,2021-06-23,10.0
빛나는 순간,20210630,2021-06-02,8.8
빛나는 순간,20210630,2021-06-09,12.2
빛나는 순간,20210630,2021-06-16,18.8
빛나는 순간,20210630,2021-06-23,23.5
빛나는 순간,20210630,2021-06-30,31.9
빛나는 순간,20210630,2021-07-07,19.5
그레타 툰베리,20210617,2021-05-20,5.0
그레타 툰베리,20210617,2021-05-27,5.0
그레타 툰베리,20210617,2021-06-03,7.2
그레타 툰베리,20210617,2021-06-10,12.3
그레타 툰베리,20210617,2021-06-17,13.6
그레타 툰베리,20210617,2021-06-24,9.5
인 더 하이츠,20210630,2021-06-02,5.2
인 더 하이츠,20210630,2021-06-09,9.2
인 더 하이츠,20210630,2021-06-16,12.8
인 더 하이츠,20210630,2021-06-23,17.0
인 더 하이츠,20210630,2021-06-30,22.8
인 더 하이츠,20210630,2021-07-07,12.2
킬러의 보디가드 2,20210623,2021-05-26,14.3
킬러의 보디가드 2,20210623,2021-06-02,12.8
킬러의 보디가드 2,20210623,2021-06-09,24.1
킬러의 보디가드 2,20210623,2021-06-16,39.3
킬러의 보디가드 2,20210623,2021-06-23,54.4
킬러의 보디가드 2,20210623,2021-06-30,25.2
클라이밍,20210616,2021-05-19,5.1
클라이밍,20210616,2021-05-26,5.6
클라이밍,20210616,2021-06-02,8.0
클라이밍,20210616,2021-06-09,11.9
클라이밍,20210616,2021-06-16,17.7
클라이밍,20210616,2021-06-23,11.1
미드나이트,20210630,2021-06-02,10.0
미드나이트,20210630,2021-06-09,9.3
미드나이트,20210630,2021-06-16,16.1
미드나이트,20210630,2021-06-23,28.2
미드나이트,20210630,2021-06-30,31.2
미드나이트,20210630,2021-07-07,24.8
발신제한,20210623,2021-05-26,14.2
발신제한,20210623,2021-06-02,24.0
발신제한,20210623,2021-06-09,28.7
발신제한,20210623,2021-06-16,51.3
발신제한,20210623,2021-06-23,55.0
발신제한,20210623,2021-06-30,35.2
메이드 인 루프탑,20210623,2021-05-26,6.7
메이드 인 루프탑,20210623,2021-06-02,7.0
메이드 인 루프탑,20210623,2021-06-09,12.1
메이드 인 루프탑,20210623,2021-06-16,19.2
메이드 인 루프탑,20210623,2021-06-23,23.4
메이드 인 루프탑,20210623,2021-06-30,15.5
크레센도,20210624,2021-05-27,5.0
크레센도,20210624,2021-06-03,6.6
크레센도,20210624,2021-06-10,12.1
크레센도,20210624,2021-06-17,17.7
크레센도,20210624,2021-06-24,18.3
크레센도,20210624,2021-07-01,15.4
체르노빌 1986,20210630,2021-06-02,7.4
체르노빌 1986,20210630,2021-06-09,5.8
체르노빌 1986,20210630,2021-06-16,11.3
체르노빌 1986,20210630,2021-06-23,18.2
체르노빌 1986,20210630,2021-06-30,21.2
체르노빌 1986,20210630,2021-07-07,11.7
괴기맨숀,20210630,2021-06-02,5.0
괴기맨숀,20210630,2021-06-09,5.5
괴기맨숀,20210630,2021-06-16,7.8
괴기맨숀,20210630,2021-06-23,10.4
괴기맨숀,20210630,2021-06-30,14.0
괴기맨숀,20210630,2021-07-07,8.7
꽃다발 같은 사랑을 했다,20210714,2021-06-16,5.4
꽃다발 같은 사랑을 했다,20210714,2021-06-23,6.5
꽃다발 같은 사랑을 했다,20210714,2021-06-30,10.3
꽃다발 같은 사랑을 했다,20210714,2021-07-07,15.6
꽃다발 같은 사랑을 했다,20210714,2021-07-14,20.4
꽃다발 같은 사랑을 했다,20210714,2021-07-21,11.1
블랙 위도우,20210707,2021-06-09,27.8
블랙 위도우,20210707,2021-06-16,28.2
블랙 위도우,20210707,2021-06-23,53.9
블랙 위도우,20210707,2021-06-30,78.1
블랙 위도우,20210707,2021-07-07,87.2
블랙 위도우,20210707,2021-07-14,55.4
이번엔 잘 되겠지,20210708,2021-06-10,5.0
이번엔 잘 되겠지,20210708,2021-06-17,5.5
이번엔 잘 되겠지,20210708,2021-06-24,8.3
이번엔 잘 되겠지,20210708,2021-07-01,11.6
이번엔 잘 되겠지,20210708,2021-07-08,14.2
이번엔 잘 되겠지,20210708,2021-07-15,8.3
랑종,20210714,2021-06-16,22.1
랑종,20210714,2021-06-23,22.1
랑종,20210714,2021-06-30,32.9
랑종,20210714,2021-07-07,51.8
랑종,20210714,2021-07-14,64.3
랑종,20210714,2021-07-21,39.3
이스케이프 룸 2: 노 웨이 아웃,20210714,2021-06-16,10.0
이스케이프 룸 2: 노 웨이 아웃,20210714,2021-06-23,17.1
이스케이프 룸 2: 노 웨이 아웃,20210714,2021-06-30,27.7
이스케이프 룸 2: 노 웨이 아웃,20210714,2021-07-07,41.0
이스케이프 룸 2: 노 웨이 아웃,20210714,2021-07-14,53.1
이스케이프 룸 2: 노 웨이 아웃,20210714,2021-07-21,29.7
오필리아,20210714,2021-06-16,5.0
오필리아,20210714,2021-06-23,5.0
오필리아,20210714,2021-06-30,8.8
오필리아,20210714,2021-07-07,10.9
오필리아,20210714,2021-07-14,14.3
오필리아,20210714,2021-07-21,9.5
스페이스 잼: 새로운 시대,20210715,2021-06-17,8.2
스페이스 잼: 새로운 시대,20210715,2021-06-24,11.6
스페이스 잼: 새로운 시대,20210715,2021-07-01,18.9
스페이스 잼: 새로운 시대,20210715,2021-07-08,23.3
스페이스 잼: 새로운 시대,20210715,2021-07-15,27.8
스페이스 잼: 새로운 시대,20210715,2021-07-22,20.5
방법: 재차의,20210728,2021-06-30,8.6
방법: 재차의,20210728,2021-07-07,8.0
방법: 재차의,20210728,2021-07-14,14.8
방법: 재차의,20210728,2021-07-21,21.2
방법: 재차의,20210728,2021-07-28,22.3
방법: 재차의,20210728,2021-08-04,16.4
보스 베이비 2,20210721,2021-06-23,15.4
보스 베이비 2,20210721,2021-06-30,23.6
보스 베이비 2,20210721,2021-07-07,30.6
보스 베이비 2,20210721,2021-07-14,51.5
보스 베이비 2,20210721,2021-07-21,63.7
보스 베이비 2,20210721,2021-07-28,41.8
아이스 로드,20210721,2021-06-23,10.6
아이스 로드,20210721,2021-06-30,11.5
아이스 로드,20210721,2021-07-07,14.8
아이스 로드,20210721,2021-07-14,25.9
아이스 로드,20210721,2021-07-21,30.2
아이스 로드,20210721,2021-07-28,18.3
호스트: 접속금지,20210721,2021-06-23,5.6
호스트: 접속금지,20210721,2021-06-30,7.1
호스트: 접속금지,20210721,2021-07-07,14.2
호스트: 접속금지,20210721,2021-07-14,20.7
호스트: 접속금지,20210721,2021-07-21,24.8
호스트: 접속금지,20210721,2021-07-28,16.5
액션히어로,20210721,2021-06-23,5.6
액션히어로,20210721,2021-06-30,8.6
액션히어로,20210721,2021-07-07,11.8
액션히어로,20210721,2021-07-14,17.3
액션히어로,20210721,2021-07-21,23.3
액션히어로,20210721,2021-07-28,13.0
이도공간,20030605,2003-05-08,5.7
이도공간,20030605,2003-05-15,12.3
이도공간,20030605,2003-05-22,19.0
이도공간,20030605,2003-05-29,25.4
이도공간,20030605,2003-06-05,31.9
이도공간,20030605,2003-06-12,24.2
은혼 더 파이널,20210722,2021-06-24,5.0
은혼 더 파이널,20210722,2021-07-01,5.0
은혼 더 파이널,20210722,2021-07-08,7.3
은혼 더 파이널,20210722,2021-07-15,11.3
은혼 더 파이널,20210722,2021-07-22,13.0
은혼 더 파이널,20210722,2021-07-29,7.1
모가디슈,20210728,2021-06-30,30.2
모가디슈,20210728,2021-07-07,33.8
모가디슈,20210728,2021-07-14,53.2
모가디슈,20210728,2021-07-21,68.6
모가디슈,20210728,2021-07-28,81.3
모가디슈,20210728,2021-08-04,57.9
마세티 킬즈,20131121,2013-10-24,5.7
마세티 킬즈,20131121,2013-10-31,7.2
마세티 킬즈,20131121,2013-11-07,9.1
마세티 킬즈,20131121,2013-11-14,14.7
마세티 킬즈,20131121,2013-11-21,19.2
마세티 킬즈,20131121,2013-11-28,13.1
정글 크루즈,20210728,2021-06-30,9.2
정글 크루즈,20210728,2021-07-07,13.0
정글 크루즈,20210728,2021-07-14,23.6
정글 크루즈,20210728,2021-07-21,29.3
정글 크루즈,20210728,2021-07-28,36.3
정글 크루즈,20210728,2021-08-04,24.6
프리 가이,20210811,2021-07-14,15.9
프리 가이,20210811,2021-07-21,12.9
프리 가이,20210811,2021-07-28,22.7
프리 가이,20210811,2021-08-04,39.0
프리 가이,20210811,2021-08-11,44.0
프리 가이,20210811,2021-08-18,30.0
더 수어사이드 스쿼드,20210804,2021-07-07,14.2
더 수어사이드 스쿼드,20210804,2021-07-14,15.2
더 수어사이드 스쿼드,20210804,2021-07-21,21.1
더 수어사이드 스쿼드,20210804,2021-07-28,32.0
더 수어사이드 스쿼드,20210804,2021-08-04,37.8
더 수어사이드 스쿼드,20210804,2021-08-11,30.0
"우리, 둘",20210728,2021-06-30,7.5
"우리, 둘",20210728,2021-07-07,7.8
"우리, 둘",20210728,2021-07-14,9.4
"우리, 둘",20210728,2021-07-21,14.2
"우리, 둘",20210728,2021-07-28,19.1
"우리, 둘",20210728,2021-08-04,14.6
피닉스,20210722,2021-06-24,5.0
피닉스,20210722,2021-07-01,5.0
피닉스,20210722,2021-07-08,6.2
피닉스,20210722,2021-07-15,8.7
피닉스,20210722,2021-07-22,11.2
피닉스,20210722,2021-07-29,7.7
싱크홀,20210811,2021-07-14,12.0
싱크홀,20210811,2021-07-21,26.6
싱크홀,20210811,2021-07-28,42.1
싱크홀,20210811,2021-08-04,62.4
싱크홀,20210811,2021-08-11,70.7
싱크홀,20210811,2021-08-18,37.8
귀문,20210825,2021-07-28,5.0
귀문,20210825,2021-08-04,6.4
귀문,20210825,2021-08-11,8.5
귀문,20210825,2021-08-18,14.1
귀문,20210825,2021-08-25,16.9
귀문,20210825,2021-09-01,11.0
블랙핑크 더 무비,20210804,2021-07-07,5.0
블랙핑크 더 무비,20210804,2021-07-14,6.9
블랙핑크 더 무비,20210804,2021-07-21,11.4
블랙핑크 더 무비,20210804,2021-07-28,15.4
블랙핑크 더 무비,20210804,2021-08-04,18.4
블랙핑크 더 무비,20210804,2021-08-11,11.5
극장판 도라에몽: 진구의 신공룡,20210805,2021-07-08,5.3
극장판 도라에몽: 진구의 신공룡,20210805,2021-07-15,6.4
극장판 도라에몽: 진구의 신공룡,20210805,2021-07-22,12.2
극장판 도라에몽: 진구의 신공룡,20210805,2021-07-29,14.5
극장판 도라에몽: 진구의 신공룡,20210805,2021-08-05,21.5
극장판 도라에몽: 진구의 신공룡,20210805,2021-08-12,11.3
그린 나이트,20210805,2021-07-08,5.0
그린 나이트,20210805,2021-07-15,6.0
그린 나이트,20210805,2021-07-22,11.8
그린 나이트,20210805,2021-07-29,15.3
그린 나이트,20210805,2021-08-05,18.2
그린 나이트,20210805,2021-08-12,10.9
팜 스프링스,20210819,2021-07-22,5.7
팜 스프링스,20210819,2021-07-29,6.9
팜 스프링스,20210819,2021-08-05,10.1
팜 스프링스,20210819,2021-08-12,16.9
팜 스프링스,20210819,2021-08-19,18.0
팜 스프링스,20210819,2021-08-26,12.9
웬디,20210630,2021-06-02,5.0
웬디,20210630,2021-06-09,5.0
웬디,20210630,2021-06-16,6.6
웬디,20210630,2021-06-23,10.2
웬디,20210630,2021-06-30,11.8
웬디,20210630,2021-07-07,7.6
인질,20210818,2021-07-21,16.5
인질,20210818,2021-07-28,33.0
인질,20210818,2021-08-04,38.8
인질,20210818,2021-08-11,61.4
인질,20210818,2021-08-18,70.5
인질,20210818,2021-08-25,50.8
박강아름 결혼하다,20210819,2021-07-22,7.1
박강아름 결혼하다,20210819,2021-07-29,10.0
박강아름 결혼하다,20210819,2021-08-05,12.3
박강아름 결혼하다,20210819,2021-08-12,21.6
박강아름 결혼하다,20210819,2021-08-19,22.1
박강아름 결혼하다,20210819,2021-08-26,15.1
코다,20210831,2021-08-03,8.4
코다,20210831,2021-08-10,9.4
코다,20210831,2021-08-17,19.0
코다,20210831,2021-08-24,24.9
코다,20210831,2021-08-31,29.2
코다,20210831,2021-09-07,21.8
올드,20210818,2021-07-21,11.2
올드,20210818,2021-07-28,14.8
올드,20210818,2021-08-04,21.8
올드,20210818,2021-08-11,41.2
올드,20210818,2021-08-18,56.9
올드,20210818,2021-08-25,30.6
퍼피 구조대 더 무비,20210818,2021-07-21,5.0
퍼피 구조대 더 무비,20210818,2021-07-28,5.0
퍼피 구조대 더 무비,20210818,2021-08-04,8.1
퍼피 구조대 더 무비,20210818,2021-08-11,11.8
퍼피 구조대 더 무비,20210818,2021-08-18,13.4
퍼피 구조대 더 무비,20210818,2021-08-25,9.6
남색대문,20210818,2021-07-21,5.0
남색대문,20210818,2021-07-28,5.0
남색대문,20210818,2021-08-04,5.5
남색대문,20210818,2021-08-11,9.9
남색대문,20210818,2021-08-18,10.8
남색대문,20210818,2021-08-25,7.5
레미니센스,20210825,2021-07-28,5.1
레미니센스,20210825,2021-08-04,7.6
레미니센스,20210825,2021-08-11,10.1
레미니센스,20210825,2021-08-18,15.6
레미니센스,20210825,2021-08-25,17.1
레미니센스,20210825,2021-09-01,12.4
여름날 우리,20210825,2021-07-28,7.7
여름날 우리,20210825,2021-08-04,9.0
여름날 우리,20210825,2021-08-11,10.9
여름날 우리,20210825,2021-08-18,16.6
여름날 우리,20210825,2021-08-25,20.7
여름날 우리,20210825,2021-09-01,13.2
극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 팔라딘; 아가트람,20210826,2021-07-29,5.0
극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 팔라딘; 아가트람,20210826,2021-08-05,7.9
극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 팔라딘; 아가트람,20210826,2021-08-12,10.7
극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 팔라딘; 아가트람,20210826,2021-08-19,18.1
극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 팔라딘; 아가트람,20210826,2021-08-26,18.5
극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 팔라딘; 아가트람,20210826,2021-09-02,11.5
드림걸즈,20070222,2007-01-25,26.8
드림걸즈,20070222,2007-02-01,26.9
드림걸즈,20070222,2007-02-08,43.2
드림걸즈,20070222,2007-02-15,52.3
드림걸즈,20070222,2007-02-22,74.3
드림걸즈,20070222,2007-03-01,42.9
샹치와 텐 링즈의 전설,20210901,2021-08-04,15.5
샹치와 텐 링즈의 전설,20210901,2021-08-11,26.2
샹치와 텐 링즈의 전설,20210901,2021-08-18,34.5
샹치와 텐 링즈의 전설,20210901,2021-08-25,53.6
샹치와 텐 링즈의 전설,20210901,2021-09-01,64.8
샹치와 텐 링즈의 전설,20210901,2021-09-08,44.1
다이노 마이 프렌드,20210826,2021-07-29,8.8
다이노 마이 프렌드,20210826,2021-08-05,11.6
다이노 마이 프렌드,20210826,2021-08-12,12.5
다이노 마이 프렌드,20210826,2021-08-19,20.9
다이노 마이 프렌드,20210826,2021-08-26,22.8
다이노 마이 프렌드,20210826,2021-09-02,20.1
맨 인 더 다크 2,20210901,2021-08-04,5.0
맨 인 더 다크 2,20210901,2021-08-11,7.4
맨 인 더 다크 2,20210901,2021-08-18,9.1
맨 인 더 다크 2,20210901,2021-08-25,14.3
맨 인 더 다크 2,20210901,2021-09-01,17.3
맨 인 더 다크 2,20210901,2021-09-08,10.1
상견니 대만판 12화,20210831,2021-08-03,6.5
상견니 대만판 12화,20210831,2021-08-10,7.3
상견니 대만판 12화,20210831,2021-08-17,10.7
상견니 대만판 12화,20210831,2021-08-24,18.8
상견니 대만판 12화,20210831,2021-08-31,21.4
상견니 대만판 12화,20210831,2021-09-07,16.4
건파우더 밀크셰이크,20210908,2021-08-11,5.0
건파우더 밀크셰이크,20210908,2021-08-18,5.0
건파우더 밀크셰이크,20210908,2021-08-25,5.7
건파우더 밀크셰이크,20210908,2021-09-01,8.4
건파우더 밀크셰이크,20210908,2021-09-08,12.3
건파우더 밀크셰이크,20210908,2021-09-15,6.6
최선의 삶,20210901,2021-08-04,5.0
최선의 삶,20210901,2021-08-11,6.4
최선의 삶,20210901,2021-08-18,9.1
최선의 삶,20210901,2021-08-25,14.4
최선의 삶,20210901,2021-09-01,13.3
최선의 삶,20210901,2021-09-08,7.9
리스펙트,20210908,2021-08-11,7.2
리스펙트,20210908,2021-08-18,8.5
리스펙트,20210908,2021-08-25,9.6
리스펙트,20210908,2021-09-01,20.4
리스펙트,20210908,2021-09-08,26.1
리스펙트,20210908,2021-09-15,14.2
보이스,20210915,2021-08-18,29.5
보이스,20210915,2021-08-25,37.0
보이스,20210915,2021-09-01,47.2
보이스,20210915,2021-09-08,65.6
보이스,20210915,2021-09-15,79.2
보이스,20210915,2021-09-22,53.6
기적,20210915,2021-08-18,19.5
기적,20210915,2021-08-25,30.9
기적,20210915,2021-09-01,43.8
기적,20210915,2021-09-08,66.7
기적,20210915,2021-09-15,65.0
기적,20210915,2021-09-22,42.7
좋은 사람,20210909,2021-08-12,6.8
좋은 사람,20210909,2021-08-19,8.4
좋은 사람,20210909,2021-08-26,13.0
좋은 사람,20210909,2021-09-02,22.0
좋은 사람,20210909,2021-09-09,22.8
좋은 사람,20210909,2021-09-16,18.5
잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,20210909,2021-08-12,5.1
잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,20210909,2021-08-19,5.0
잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,20210909,2021-08-26,9.6
잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,20210909,2021-09-02,13.4
잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,20210909,2021-09-09,16.2
잔나비 판타스틱 올드패션드 리턴즈! x 넌센스 Ⅱ,20210909,2021-09-16,8.2
해리포터와 마법사의 돌,20011213,2001-11-15,16.0
해리포터와 마법사의 돌,20011213,2001-11-22,18.4
해리포터와 마법사의 돌,20011213,2001-11-29,28.1
해리포터와 마법사의 돌,20011213,2001-12-06,41.7
해리포터와 마법사의 돌,20011213,2001-12-13,53.8
해리포터와 마법사의 돌,20011213,2001-12-20,34.8
"극장판 포켓몬스터: 정글의 아이, 코코",20210915,2021-08-18,11.4
"극장판 포켓몬스터: 정글의 아이, 코코",20210915,2021-08-25,14.6
"극장판 포켓몬스터: 정글의 아이, 코코",20210915,2021-09-01,26.4
"극장판 포켓몬스터: 정글의 아이, 코코",20210915,2021-09-08,32.8
"극장판 포켓몬스터: 정글의 아이, 코코",20210915,2021-09-15,48.5
"극장판 포켓몬스터: 정글의 아이, 코코",20210915,2021-09-22,29.4
말리그넌트,20210915,2021-08-18,7.2
말리그넌트,20210915,2021-08-25,10.5
말리그넌트,20210915,2021-09-01,13.5
말리그넌트,20210915,2021-09-08,18.6
말리그넌트,20210915,2021-09-15,20.0
